id,label,book_id,book_title,book_type,page,num_images,image_labels,image_iiif
e82af5e5-54d8-4c15-954d-7a8cb6cd7241/pp-140-141-insertion-a-verso,Martin Heidegger. Essais et conférences. pp. 140-141 Insertion A,https://derridas-margins.princeton.edu/titles/197/,Essais et conférences,Book,pp. 140-141,2,verso;recto,"https://derridas-margins.princeton.edu/library/heidegger-vortrage-und-aufsatze-1958/gallery/images/pp-140-141-insertion-a-verso/iiif/full/500,/0/default.jpg;https://derridas-margins.princeton.edu/library/heidegger-vortrage-und-aufsatze-1958/gallery/images/pp-140-141-insertion-a-recto/iiif/full/500,/0/default.jpg"
ade6da7c-2b27-4baa-8815-6db69a385964/pp-150-151-insertion-a-recto,Ernst Cassirer. The Philosophy of Symbolic Forms. Volume One : Language. pp. 150-151 Insertion A,https://derridas-margins.princeton.edu/titles/129/,Philosophie der Symbolischen Formen,Book,pp. 150-151,1,recto,"https://derridas-margins.princeton.edu/library/cassirer-philosophie-der-symbolischen-formen-1953/gallery/images/pp-150-151-insertion-a-recto/iiif/full/500,/0/default.jpg"
d5b6c0fb-cb10-473f-8063-bffe3f9c6a4e/pp-412-413-insertion-a-recto,Edmund Husserl. Idées directrices pour une phénoménologie et une philosophie phénoménologique pures. Introduction générale à la phénoménologie pure. pp. 412-413 Insertion A,https://derridas-margins.princeton.edu/titles/112/,Idées I,Book,pp. 412-413,2,recto;verso,"https://derridas-margins.princeton.edu/library/husserl-ideen-zu-einer-reinen-phanomenologie-und-phanomenologischen-philosophie-erstes-1950/gallery/images/pp-412-413-insertion-a-recto/iiif/full/500,/0/default.jpg;https://derridas-margins.princeton.edu/library/husserl-ideen-zu-einer-reinen-phanomenologie-und-phanomenologischen-philosophie-erstes-1950/gallery/images/pp-412-413-insertion-a-verso/iiif/full/500,/0/default.jpg"
db20d89b-b3d3-4b08-af01-0c514223cbbe/pp-112-113-insertion-a-verso,"Du Contrat social ou Principes du droit politique. Discours sur les sciences et les arts 3 Discours sur l'origine de l'inégalité parmi les hommes / Lettre à M. D'Alembert / Considérations sur le gouvernement de Pologne / Lettre à Monseigneur de Beaumont, Archevêque de Paris. pp. 112-113 Insertion A",https://derridas-margins.princeton.edu/titles/206/,"Du Contrat social ou Principes du droit politique. Discours sur les sciences et les arts 3 Discours sur l'origine de l'inégalité parmi les hommes / Lettre à M. D'Alembert / Considérations sur le gouvernement de Pologne / Lettre à Monseigneur de Beaumont,",Book,pp. 112-113,2,verso;recto,"https://derridas-margins.princeton.edu/library/rousseau-du-contrat-social-ou-principes-du-droit-politique-1954/gallery/images/pp-112-113-insertion-a-verso/iiif/full/500,/0/default.jpg;https://derridas-margins.princeton.edu/library/rousseau-du-contrat-social-ou-principes-du-droit-politique-1954/gallery/images/pp-112-113-insertion-a-recto/iiif/full/500,/0/default.jpg"
807eab70-c736-45a8-83df-6018a4ea8b65/pp-264-265-insertion-a-recto,"Franz Kafka. Oeuvres complètes, Tome VI. pp. 264-265 Insertion A",https://derridas-margins.princeton.edu/titles/199/,Oeuvres complètes de Franz Kafka,Book,pp. 264-265,2,recto;verso,"https://derridas-margins.princeton.edu/library/kafka-oeuvres-completes-vol-vi-1964/gallery/images/pp-264-265-insertion-a-recto/iiif/full/500,/0/default.jpg;https://derridas-margins.princeton.edu/library/kafka-oeuvres-completes-vol-vi-1964/gallery/images/pp-264-265-insertion-a-verso/iiif/full/500,/0/default.jpg"
80d16b0c-9520-48d9-91b0-dabfc5aa8f65/pp-inside-front-cover-title-page-recto-insertion-h-verso,"Philosophical writings of Peirce,. pp. Inside Front Cover-Title Page recto Insertion H",https://derridas-margins.princeton.edu/titles/217/,The Philosophical Writings of Peirce,Book,pp. Inside Front Cover-Title Page recto,2,verso;recto,"https://derridas-margins.princeton.edu/library/peirce-the-philosophical-writings-of-peirce-1955/gallery/images/pp-inside-front-cover-title-page-recto-insertion-h-verso/iiif/full/500,/0/default.jpg;https://derridas-margins.princeton.edu/library/peirce-the-philosophical-writings-of-peirce-1955/gallery/images/pp-inside-front-cover-title-page-recto-insertion-h-recto/iiif/full/500,/0/default.jpg"
c1ed0483-039d-4286-b3a6-e83860e8d171/pp-64-65-insertion-a-recto,Anthropologie structurale. pp. 64-65 Insertion A,https://derridas-margins.princeton.edu/titles/97/,Anthropologie structurale,Book,pp. 64-65,2,recto;verso,"https://derridas-margins.princeton.edu/library/levi-strauss-anthropologie-structurale-1958/gallery/images/pp-64-65-insertion-a-recto/iiif/full/500,/0/default.jpg;https://derridas-margins.princeton.edu/library/levi-strauss-anthropologie-structurale-1958/gallery/images/pp-64-65-insertion-a-verso/iiif/full/500,/0/default.jpg"
111f41c5-bc8e-4b96-b59a-74297eb4e9ab/inside-front-cover-half-title-insertion-i-recto,"Derrida, Jacques. L'Origine de la géométrie. Inside front cover - half-title Insertion I",https://derridas-margins.princeton.edu/titles/96/,L'origine de la géométrie,Book,Inside front cover - half-title,2,recto;verso,"https://derridas-margins.princeton.edu/library/husserl-der-ursprung-der-geometrie-als-intentional-historisches-problem-1962-B/gallery/images/inside-front-cover-half-title-insertion-i-recto/iiif/full/500,/0/default.jpg;https://derridas-margins.princeton.edu/library/husserl-der-ursprung-der-geometrie-als-intentional-historisches-problem-1962-B/gallery/images/inside-front-cover-half-title-insertion-i-verso/iiif/full/500,/0/default.jpg"
c1ed0483-039d-4286-b3a6-e83860e8d171/pp-304-305-insertion-a-recto,Anthropologie structurale. pp. 304-305 Insertion A,https://derridas-margins.princeton.edu/titles/97/,Anthropologie structurale,Book,pp. 304-305,2,recto;verso,"https://derridas-margins.princeton.edu/library/levi-strauss-anthropologie-structurale-1958/gallery/images/pp-304-305-insertion-a-recto/iiif/full/500,/0/default.jpg;https://derridas-margins.princeton.edu/library/levi-strauss-anthropologie-structurale-1958/gallery/images/pp-304-305-insertion-a-verso/iiif/full/500,/0/default.jpg"
d5b6c0fb-cb10-473f-8063-bffe3f9c6a4e/pp-344-345-insertion-a-recto,Edmund Husserl. Idées directrices pour une phénoménologie et une philosophie phénoménologique pures. Introduction générale à la phénoménologie pure. pp. 344-345 Insertion A,https://derridas-margins.princeton.edu/titles/112/,Idées I,Book,pp. 344-345,2,recto;verso,"https://derridas-margins.princeton.edu/library/husserl-ideen-zu-einer-reinen-phanomenologie-und-phanomenologischen-philosophie-erstes-1950/gallery/images/pp-344-345-insertion-a-recto/iiif/full/500,/0/default.jpg;https://derridas-margins.princeton.edu/library/husserl-ideen-zu-einer-reinen-phanomenologie-und-phanomenologischen-philosophie-erstes-1950/gallery/images/pp-344-345-insertion-a-verso/iiif/full/500,/0/default.jpg"
c1ed0483-039d-4286-b3a6-e83860e8d171/pp-234-235-insertion-a-recto,Anthropologie structurale. pp. 234-235 Insertion A,https://derridas-margins.princeton.edu/titles/97/,Anthropologie structurale,Book,pp. 234-235,2,recto;verso,"https://derridas-margins.princeton.edu/library/levi-strauss-anthropologie-structurale-1958/gallery/images/pp-234-235-insertion-a-recto/iiif/full/500,/0/default.jpg;https://derridas-margins.princeton.edu/library/levi-strauss-anthropologie-structurale-1958/gallery/images/pp-234-235-insertion-a-verso/iiif/full/500,/0/default.jpg"
5871fd80-b2fe-4a8c-b62c-c67a4b71b607/pp-386-387-insertions-a-and-b-recto,"Derrida, Jacques. L'Écriture et la différence. pp. 386-387 Insertions A",https://derridas-margins.princeton.edu/titles/11/,L'écriture et la différence,Book,pp. 386-387,1,and B recto,"https://derridas-margins.princeton.edu/library/derrida-lecriture-et-la-difference-1967/gallery/images/pp-386-387-insertions-a-and-b-recto/iiif/full/500,/0/default.jpg"
1edad388-2403-43de-9e73-b7b111ddd078/pp-86-87-insertion-a-recto,Essais de linguistique générale. pp. 86-87 Insertion A,https://derridas-margins.princeton.edu/titles/107/,Essais de linguistique générale,Book,pp. 86-87,2,recto;verso,"https://derridas-margins.princeton.edu/library/jakobson-fundamentals-of-language-1963/gallery/images/pp-86-87-insertion-a-recto/iiif/full/500,/0/default.jpg;https://derridas-margins.princeton.edu/library/jakobson-fundamentals-of-language-1963/gallery/images/pp-86-87-insertion-a-verso/iiif/full/500,/0/default.jpg"
c30a5a80-c375-4bca-b200-2638b28e0c58/pp-286-287-insertion-a-verso,Platon. Platon. Oeuvres Complètes : Tome troisième. Le Banquet / Phédon / Phèdre / Théétète / Parménide. pp. 286-287 Insertion A,https://derridas-margins.princeton.edu/titles/214/,Phèdre,Book,pp. 286-287,2,verso;recto,"https://derridas-margins.princeton.edu/library/plato-phaedrus-1938/gallery/images/pp-286-287-insertion-a-verso/iiif/full/500,/0/default.jpg;https://derridas-margins.princeton.edu/library/plato-phaedrus-1938/gallery/images/pp-286-287-insertion-a-recto/iiif/full/500,/0/default.jpg"
65ab1189-bddf-4d72-ad0f-c000536ad41b/inside-front-cover-front-flyleaf-1-recto-insertion-b-recto,Eugen Fink. Le jeu comme symbole du monde. Inside front cover-front flyleaf 1 recto Insertion B,https://derridas-margins.princeton.edu/titles/119/,Le jeu comme symbole du monde,Book,Inside front cover-front flyleaf 1 recto,2,recto;verso,"https://derridas-margins.princeton.edu/library/fink-spiel-als-weltsymbol-1960/gallery/images/inside-front-cover-front-flyleaf-1-recto-insertion-b-recto/iiif/full/500,/0/default.jpg;https://derridas-margins.princeton.edu/library/fink-spiel-als-weltsymbol-1960/gallery/images/inside-front-cover-front-flyleaf-1-recto-insertion-b-verso/iiif/full/500,/0/default.jpg"
5871fd80-b2fe-4a8c-b62c-c67a4b71b607/pp-294-295-insertion-a-recto,"Derrida, Jacques. L'Écriture et la différence. pp. 294-295 Insertion A",https://derridas-margins.princeton.edu/titles/11/,L'écriture et la différence,Book,pp. 294-295,2,recto;verso,"https://derridas-margins.princeton.edu/library/derrida-lecriture-et-la-difference-1967/gallery/images/pp-294-295-insertion-a-recto/iiif/full/500,/0/default.jpg;https://derridas-margins.princeton.edu/library/derrida-lecriture-et-la-difference-1967/gallery/images/pp-294-295-insertion-a-verso/iiif/full/500,/0/default.jpg"
111f41c5-bc8e-4b96-b59a-74297eb4e9ab/inside-front-cover-half-title-insertion-a-recto,"Derrida, Jacques. L'Origine de la géométrie. Inside front cover - half-title Insertion A",https://derridas-margins.princeton.edu/titles/96/,L'origine de la géométrie,Book,Inside front cover - half-title,2,recto;verso,"https://derridas-margins.princeton.edu/library/husserl-der-ursprung-der-geometrie-als-intentional-historisches-problem-1962-B/gallery/images/inside-front-cover-half-title-insertion-a-recto/iiif/full/500,/0/default.jpg;https://derridas-margins.princeton.edu/library/husserl-der-ursprung-der-geometrie-als-intentional-historisches-problem-1962-B/gallery/images/inside-front-cover-half-title-insertion-a-verso/iiif/full/500,/0/default.jpg"
338b5905-b576-4df1-87a6-3dbe4174295d/pp-586-587-insertion-a-verso,"Oeuvres complètes. Tome I : Les Confessions, Dialogues, Les Rêveries du promeneur solitaire, Fragments autobiographiques. pp. 586-587 Insertion A",https://derridas-margins.princeton.edu/titles/177/,"Oeuvres complètes de J.-J. Rousseau, vol. I",Book,pp. 586-587,2,verso;recto,"https://derridas-margins.princeton.edu/library/rousseau-oeuvres-completes-tome-i-1959/gallery/images/pp-586-587-insertion-a-verso/iiif/full/500,/0/default.jpg;https://derridas-margins.princeton.edu/library/rousseau-oeuvres-completes-tome-i-1959/gallery/images/pp-586-587-insertion-a-recto/iiif/full/500,/0/default.jpg"
111f41c5-bc8e-4b96-b59a-74297eb4e9ab/inside-front-cover-half-title-insertion-g-recto,"Derrida, Jacques. L'Origine de la géométrie. Inside front cover - half-title Insertion G",https://derridas-margins.princeton.edu/titles/96/,L'origine de la géométrie,Book,Inside front cover - half-title,2,recto;verso,"https://derridas-margins.princeton.edu/library/husserl-der-ursprung-der-geometrie-als-intentional-historisches-problem-1962-B/gallery/images/inside-front-cover-half-title-insertion-g-recto/iiif/full/500,/0/default.jpg;https://derridas-margins.princeton.edu/library/husserl-der-ursprung-der-geometrie-als-intentional-historisches-problem-1962-B/gallery/images/inside-front-cover-half-title-insertion-g-verso/iiif/full/500,/0/default.jpg"
807eab70-c736-45a8-83df-6018a4ea8b65/pp-148-pp148-149-divider-1-recto-insertion-a-recto,"Franz Kafka. Oeuvres complètes, Tome VI. pp. 148-[pp.148-149 Divider 1 recto] Insertion A",https://derridas-margins.princeton.edu/titles/199/,Oeuvres complètes de Franz Kafka,Book,pp. 148-[pp.148-149 Divider 1 recto],2,recto;verso,"https://derridas-margins.princeton.edu/library/kafka-oeuvres-completes-vol-vi-1964/gallery/images/pp-148-pp148-149-divider-1-recto-insertion-a-recto/iiif/full/500,/0/default.jpg;https://derridas-margins.princeton.edu/library/kafka-oeuvres-completes-vol-vi-1964/gallery/images/pp-148-pp148-149-divider-1-recto-insertion-a-verso/iiif/full/500,/0/default.jpg"
cea47984-6425-4f1e-b44b-7d45b62566ec/pp-94-95-insertion-a-verso,Robert Derathé. Le Rationalisme de J.-J. Rousseau. pp. 94-95 Insertion A,https://derridas-margins.princeton.edu/titles/120/,Le Rationalisme de J.-J. Rousseau,Book,pp. 94-95,2,verso;recto,"https://derridas-margins.princeton.edu/library/derathe-le-rationalisme-de-j-j-rousseau-1948/gallery/images/pp-94-95-insertion-a-verso/iiif/full/500,/0/default.jpg;https://derridas-margins.princeton.edu/library/derathe-le-rationalisme-de-j-j-rousseau-1948/gallery/images/pp-94-95-insertion-a-recto/iiif/full/500,/0/default.jpg"
d5b6c0fb-cb10-473f-8063-bffe3f9c6a4e/pp-346-347-insertion-a-recto,Edmund Husserl. Idées directrices pour une phénoménologie et une philosophie phénoménologique pures. Introduction générale à la phénoménologie pure. pp. 346-347 Insertion A,https://derridas-margins.princeton.edu/titles/112/,Idées I,Book,pp. 346-347,2,recto;verso,"https://derridas-margins.princeton.edu/library/husserl-ideen-zu-einer-reinen-phanomenologie-und-phanomenologischen-philosophie-erstes-1950/gallery/images/pp-346-347-insertion-a-recto/iiif/full/500,/0/default.jpg;https://derridas-margins.princeton.edu/library/husserl-ideen-zu-einer-reinen-phanomenologie-und-phanomenologischen-philosophie-erstes-1950/gallery/images/pp-346-347-insertion-a-verso/iiif/full/500,/0/default.jpg"
19ebc010-cef0-49ea-84ca-d76a3dbbd917/pp-174-175-insertion-a-verso,Emmanuel Levinas. Difficile liberté : essais sur le judaïsme. pp. 174-175 Insertion A,https://derridas-margins.princeton.edu/titles/102/,Difficile liberté,Book,pp. 174-175,2,verso;recto,"https://derridas-margins.princeton.edu/library/levinas-difficile-liberte-essais-sur-le-judaisme-1963/gallery/images/pp-174-175-insertion-a-verso/iiif/full/500,/0/default.jpg;https://derridas-margins.princeton.edu/library/levinas-difficile-liberte-essais-sur-le-judaisme-1963/gallery/images/pp-174-175-insertion-a-recto/iiif/full/500,/0/default.jpg"
5b86f297-e02e-428f-82f3-1c756b2dcddd/pp-168-169-insertion-a-recto,La Pensée sauvage. pp. 168-169 Insertion A,https://derridas-margins.princeton.edu/titles/117/,La pensée sauvage,Book,pp. 168-169,2,recto;verso,"https://derridas-margins.princeton.edu/library/levi-strauss-la-pensee-sauvage-1962/gallery/images/pp-168-169-insertion-a-recto/iiif/full/500,/0/default.jpg;https://derridas-margins.princeton.edu/library/levi-strauss-la-pensee-sauvage-1962/gallery/images/pp-168-169-insertion-a-verso/iiif/full/500,/0/default.jpg"
b28b2a4a-7522-4b71-9db1-00ac9c41e2ff/pp184-185-insertion-a-in-situ-verso,Logique formelle et logique transcendantale : essai d'une critique de la raison logique. pp.184-185 Insertion A,https://derridas-margins.princeton.edu/titles/247/,Logique formelle et logique transcendantale,Book,pp.184-185,4,in situ verso;in situ recto;recto;verso,"https://derridas-margins.princeton.edu/library/husserl-formale-und-transzendentale-logik-versuch-einer-kritik-der-logischen-1957-B/gallery/images/pp184-185-insertion-a-in-situ-verso/iiif/full/500,/0/default.jpg;https://derridas-margins.princeton.edu/library/husserl-formale-und-transzendentale-logik-versuch-einer-kritik-der-logischen-1957-B/gallery/images/pp184-185-insertion-a-in-situ-recto/iiif/full/500,/0/default.jpg;https://derridas-margins.princeton.edu/library/husserl-formale-und-transzendentale-logik-versuch-einer-kritik-der-logischen-1957-B/gallery/images/pp184-185-insertion-a-recto/iiif/full/500,/0/default.jpg;https://derridas-margins.princeton.edu/library/husserl-formale-und-transzendentale-logik-versuch-einer-kritik-der-logischen-1957-B/gallery/images/pp184-185-insertion-a-verso/iiif/full/500,/0/default.jpg"
cea47984-6425-4f1e-b44b-7d45b62566ec/pp-28-29-insertion-a-verso,Robert Derathé. Le Rationalisme de J.-J. Rousseau. pp. 28-29 Insertion A,https://derridas-margins.princeton.edu/titles/120/,Le Rationalisme de J.-J. Rousseau,Book,pp. 28-29,2,verso;recto,"https://derridas-margins.princeton.edu/library/derathe-le-rationalisme-de-j-j-rousseau-1948/gallery/images/pp-28-29-insertion-a-verso/iiif/full/500,/0/default.jpg;https://derridas-margins.princeton.edu/library/derathe-le-rationalisme-de-j-j-rousseau-1948/gallery/images/pp-28-29-insertion-a-recto/iiif/full/500,/0/default.jpg"
